"subject" "activity" "variable" "mean"
2 "sitting" "tbodyaccjerkmeany" 0.0116954511323913
2 "sitting" "tbodyaccjerkmeanz" 0.00760546929869565
2 "sitting" "tbodyaccjerkstdx" -0.988055854130435
2 "sitting" "tbodyaccjerkstdy" -0.977983955434783
2 "sitting" "tbodyaccjerkstdz" -0.98751821173913
2 "sitting" "tbodygyromeanx" -0.0454706620434783
2 "sitting" "tbodygyromeany" -0.0599286797043478
2 "sitting" "tbodygyromeanz" 0.0412277462173913
2 "sitting" "tbodygyrostdx" -0.985742027826087
2 "sitting" "tbodygyrostdy" -0.978919526956522
2 "sitting" "tbodygyrostdz" -0.959803708695652
2 "sitting" "tbodygyrojerkmeanx" -0.0936328412826087
2 "sitting" "tbodygyrojerkmeany" -0.0415602029130435
2 "sitting" "tbodygyrojerkmeanz" -0.04358509665
2 "sitting" "tbodygyrojerkstdx" -0.989709023043478
2 "sitting" "tbodygyrojerkstdy" -0.990889614782609
2 "sitting" "tbodygyrojerkstdz" -0.985542325652174
2 "sitting" "tbodyaccmagmean" -0.967893623913043
2 "sitting" "tbodyaccmagstd" -0.953081444130435
2 "sitting" "tgravityaccmagmean" -0.967893623913043
2 "sitting" "tgravityaccmagstd" -0.953081444130435
2 "sitting" "tbodyaccjerkmagmean" -0.986774713043478
2 "sitting" "tbodyaccjerkmagstd" -0.984475868043478
2 "sitting" "tbodygyromagmean" -0.946035087173913
2 "sitting" "tbodygyromagstd" -0.961313624130435
2 "sitting" "tbodygyrojerkmagmean" -0.991081493913043
2 "sitting" "tbodygyrojerkmagstd" -0.989594919565217
2 "sitting" "fbodyaccmeanx" -0.985803840652174
2 "sitting" "fbodyaccmeany" -0.957343498478261
2 "sitting" "fbodyaccmeanz" -0.970162172608696
2 "sitting" "fbodyaccstdx" -0.98736209
2 "sitting" "fbodyaccstdy" -0.950073754130435
2 "sitting" "fbodyaccstdz" -0.956862864130435
2 "sitting" "fbodyaccjerkmeanx" -0.987848793695652
2 "sitting" "fbodyaccjerkmeany" -0.977139702826087
2 "sitting" "fbodyaccjerkmeanz" -0.985129050217391
2 "sitting" "fbodyaccjerkstdx" -0.989459107391304
2 "sitting" "fbodyaccjerkstdy" -0.980804228478261
2 "sitting" "fbodyaccjerkstdz" -0.988570804130435
2 "sitting" "fbodygyromeanx" -0.982621389565217
2 "sitting" "fbodygyromeany" -0.982100923695652
2 "sitting" "fbodygyromeanz" -0.959814822391304
2 "sitting" "fbodygyrostdx" -0.986808501521739
2 "sitting" "fbodygyrostdy" -0.977356188695652
2 "sitting" "fbodygyrostdz" -0.963522659782609
2 "sitting" "fbodyaccmagmean" -0.96127374826087
2 "sitting" "fbodyaccmagstd" -0.955575602173913
2 "sitting" "fbodybodyaccjerkmagmean" -0.983874698913043
2 "sitting" "fbodybodyaccjerkmagstd" -0.984124185869565
2 "sitting" "fbodybodygyromagmean" -0.971840596086956
2 "sitting" "fbodybodygyromagstd" -0.961385745217391
2 "sitting" "fbodybodygyrojerkmagmean" -0.989861950869565
2 "sitting" "fbodybodygyrojerkmagstd" -0.989632908913043
2 "standing" "tbodyaccmeanx" 0.277911472222222
2 "standing" "tbodyaccmeany" -0.0184208270166667
2 "standing" "tbodyaccmeanz" -0.105908536055556
2 "standing" "tbodyaccstdx" -0.987271889259259
2 "standing" "tbodyaccstdy" -0.957304989259259
2 "standing" "tbodyaccstdz" -0.949741851296296
2 "standing" "tgravityaccmeanx" 0.896928566851852
2 "standing" "tgravityaccmeany" -0.370062696851852
2 "standing" "tgravityaccmeanz" 0.129747161222222
2 "standing" "tgravityaccstdx" -0.986685818703704
2 "standing" "tgravityaccstdy" -0.97419442037037
2 "standing" "tgravityaccstdz" -0.945927078703704
2 "standing" "tbodyaccjerkmeanx" 0.0747588597592593
2 "standing" "tbodyaccjerkmeany" 0.0103291774794444
2 "standing" "tbodyaccjerkmeanz" -0.00837158846722222
2 "standing" "tbodyaccjerkstdx" -0.981085715555556
2 "standing" "tbodyaccjerkstdy" -0.97105943962963
2 "standing" "tbodyaccjerkstdz" -0.982841446481482
2 "standing" "tbodygyromeanx" -0.0238623875712963
2 "standing" "tbodygyromeany" -0.0820396577592593
2 "standing" "tbodygyromeanz" 0.0878351695481481
2 "standing" "tbodygyrostdx" -0.972998629814815
2 "standing" "tbodygyrostdy" -0.971441996481481
2 "standing" "tbodygyrostdz" -0.964856701851852
2 "standing" "tbodygyrojerkmeanx" -0.105562157888889
2 "standing" "tbodygyrojerkmeany" -0.042241953537037
2 "standing" "tbodygyrojerkmeanz" -0.0546539479425926
2 "standing" "tbodygyrojerkstdx" -0.979324000740741
2 "standing" "tbodygyrojerkstdy" -0.983447258518519
2 "standing" "tbodygyrojerkstdz" -0.973610118333333
2 "standing" "tbodyaccmagmean" -0.965875181296296
2 "standing" "tbodyaccmagstd" -0.957874965
2 "standing" "tgravityaccmagmean" -0.965875181296296
2 "standing" "tgravityaccmagstd" -0.957874965
2 "standing" "tbodyaccjerkmagmean" -0.980489077407407
2 "standing" "tbodyaccjerkmagstd" -0.976675280185185
2 "standing" "tbodygyromagmean" -0.963466341851852
2 "standing" "tbodygyromagstd" -0.95394338037037
2 "standing" "tbodygyrojerkmagmean" -0.983951904259259
2 "standing" "tbodygyrojerkmagstd" -0.977204427777778
2 "standing" "fbodyaccmeanx" -0.983946739814815
2 "standing" "fbodyaccmeany" -0.959871697407407
2 "standing" "fbodyaccmeanz" -0.962471195740741
2 "standing" "fbodyaccstdx" -0.989056469814815
2 "standing" "fbodyaccstdy" -0.957908842222222
2 "standing" "fbodyaccstdz" -0.946433583518518
2 "standing" "fbodyaccjerkmeanx" -0.980973241666667
2 "standing" "fbodyaccjerkmeany" -0.970851337962963
2 "standing" "fbodyaccjerkmeanz" -0.979775152037037
2 "standing" "fbodyaccjerkstdx" -0.983007923703704
2 "standing" "fbodyaccjerkstdy" -0.973520241111111
2 "standing" "fbodyaccjerkstdz" -0.984599905185185
2 "standing" "fbodygyromeanx" -0.967037112037037
2 "standing" "fbodygyromeany" -0.972576152962963
2 "standing" "fbodygyromeanz" -0.960627696111111
2 "standing" "fbodygyrostdx" -0.97498812462963
2 "standing" "fbodygyrostdy" -0.97103605037037
2 "standing" "fbodygyrostdz" -0.969754295740741
2 "standing" "fbodyaccmagmean" -0.964052166481482
2 "standing" "fbodyaccmagstd" -0.960519381481482
2 "standing" "fbodybodyaccjerkmagmean" -0.977065295555556
2 "standing" "fbodybodyaccjerkmagstd" -0.97516046
2 "standing" "fbodybodygyromagmean" -0.961775904814815
2 "standing" "fbodybodygyromagstd" -0.956788725740741
2 "standing" "fbodybodygyrojerkmagmean" -0.977849827407407
2 "standing" "fbodybodygyrojerkmagstd" -0.977754298148148
2 "walking" "tbodyaccmeanx" 0.276426586440678
2 "walking" "tbodyaccmeany" -0.0185949199145763
2 "walking" "tbodyaccmeanz" -0.105500357966102
2 "walking" "tbodyaccstdx" -0.423642838474576
2 "walking" "tbodyaccstdy" -0.0780912533118644
2 "walking" "tbodyaccstdz" -0.425257524915254
2 "walking" "tgravityaccmeanx" 0.91301733338983
2 "walking" "tgravityaccmeany" -0.34660709
2 "walking" "tgravityaccmeanz" 0.0847270871186441
2 "walking" "tgravityaccstdx" -0.972693201355932
2 "walking" "tgravityaccstdy" -0.972116879661017
2 "walking" "tgravityaccstdz" -0.972072847627119
2 "walking" "tbodyaccjerkmeanx" 0.0618080696279661
2 "walking" "tbodyaccjerkmeany" 0.0182492679288136
2 "walking" "tbodyaccjerkmeanz" 0.00789533706610169
2 "walking" "tbodyaccjerkstdx" -0.277530462620339
2 "walking" "tbodyaccjerkstdy" -0.0166022362847458
2 "walking" "tbodyaccjerkstdz" -0.586090418983051
2 "walking" "tbodygyromeanx" -0.0530258157347458
2 "walking" "tbodygyromeany" -0.0482382316949153
2 "walking" "tbodygyromeanz" 0.0828336633220339
2 "walking" "tbodygyrostdx" -0.561550255762712
2 "walking" "tbodygyrostdy" -0.53845366779661
2 "walking" "tbodygyrostdz" -0.481085535084746
2 "walking" "tbodygyrojerkmeanx" -0.0818833429152542
2 "walking" "tbodygyrojerkmeany" -0.0538299449067797
2 "walking" "tbodygyrojerkmeanz" -0.0514939156830508
2 "walking" "tbodygyrojerkstdx" -0.389549831525424
2 "walking" "tbodygyrojerkstdy" -0.634140436101695
2 "walking" "tbodygyrojerkstdz" -0.435492677288136
2 "walking" "tbodyaccmagmean" -0.290407593728814
2 "walking" "tbodyaccmagstd" -0.422544169322034
2 "walking" "tgravityaccmagmean" -0.290407593728814
2 "walking" "tgravityaccmagstd" -0.422544169322034
2 "walking" "tbodyaccjerkmagmean" -0.281424153881356
2 "walking" "tbodyaccjerkmagstd" -0.164150985127119
2 "walking" "tbodygyromagmean" -0.446549092881356
2 "walking" "tbodygyromagstd" -0.553019916271186
2 "walking" "tbodygyrojerkmagmean" -0.547911950338983
2 "walking" "tbodygyrojerkmagstd" -0.557798151355932
2 "walking" "fbodyaccmeanx" -0.346048161016949
2 "walking" "fbodyaccmeany" -0.0219048103322034
2 "walking" "fbodyaccmeanz" -0.453806369830508
2 "walking" "fbodyaccstdx" -0.457651383728814
2 "walking" "fbodyaccstdy" -0.16921968620339
2 "walking" "fbodyaccstdz" -0.455222146440678
2 "walking" "fbodyaccjerkmeanx" -0.304615322881356
2 "walking" "fbodyaccjerkmeany" -0.0787640836610169
2 "walking" "fbodyaccjerkmeanz" -0.554956709661017
2 "walking" "fbodyaccjerkstdx" -0.31431306340678
2 "walking" "fbodyaccjerkstdy" -0.0153329520084746
2 "walking" "fbodyaccjerkstdz" -0.615898188474576
2 "walking" "fbodygyromeanx" -0.429713536101695
2 "walking" "fbodygyromeany" -0.55477211220339
2 "walking" "fbodygyromeanz" -0.396659907457627
2 "walking" "fbodygyrostdx" -0.604053019152542
2 "walking" "fbodygyrostdy" -0.533046952542373
2 "walking" "fbodygyrostdz" -0.559856635084746
2 "walking" "fbodyaccmagmean" -0.324289427932203
2 "walking" "fbodyaccmagstd" -0.577105211694915
2 "walking" "fbodybodyaccjerkmagmean" -0.169064352813559
2 "walking" "fbodybodyaccjerkmagstd" -0.164091969449153
2 "walking" "fbodybodygyromagmean" -0.530704814745763
2 "walking" "fbodybodygyromagstd" -0.651792839661017
2 "walking" "fbodybodygyrojerkmagmean" -0.583249293389831
2 "walking" "fbodybodygyrojerkmagstd" -0.558104554745763
2 "walkingdownstairs" "tbodyaccmeanx" 0.27761534806383
2 "walkingdownstairs" "tbodyaccmeany" -0.0226614158361702
2 "walkingdownstairs" "tbodyaccmeanz" -0.116812942382979
2 "walkingdownstairs" "tbodyaccstdx" 0.0463666814446808
2 "walkingdownstairs" "tbodyaccstdy" 0.262881788951064
2 "walkingdownstairs" "tbodyaccstdz" -0.10283790806383
2 "walkingdownstairs" "tgravityaccmeanx" 0.861831345531915
2 "walkingdownstairs" "tgravityaccmeany" -0.325780100638298
2 "walkingdownstairs" "tgravityaccmeanz" -0.0438890162723404
2 "walkingdownstairs" "tgravityaccstdx" -0.940361759574468
2 "walkingdownstairs" "tgravityaccstdy" -0.940068525531915
2 "walkingdownstairs" "tgravityaccstdz" -0.931438313191489
2 "walkingdownstairs" "tbodyaccjerkmeanx" 0.110040615569574
2 "walkingdownstairs" "tbodyaccjerkmeany" -0.00327959081489362
2 "walkingdownstairs" "tbodyaccjerkmeanz" -0.0209351677765957
2 "walkingdownstairs" "tbodyaccjerkstdx" 0.147249143238298
2 "walkingdownstairs" "tbodyaccjerkstdy" 0.126828014557447
2 "walkingdownstairs" "tbodyaccjerkstdz" -0.340122023191489
2 "walkingdownstairs" "tbodygyromeanx" -0.11594735287234
2 "walkingdownstairs" "tbodygyromeany" -0.00482329231914894
2 "walkingdownstairs" "tbodygyromeanz" 0.097173808906383
2 "walkingdownstairs" "tbodygyrostdx" -0.320789230008511
2 "walkingdownstairs" "tbodygyrostdy" -0.415739144893617
2 "walkingdownstairs" "tbodygyrostdz" -0.279418388042553
2 "walkingdownstairs" "tbodygyrojerkmeanx" -0.0581038498510638
2 "walkingdownstairs" "tbodygyrojerkmeany" -0.0421470257531915
2 "walkingdownstairs" "tbodygyrojerkmeanz" -0.0710229816893617
2 "walkingdownstairs" "tbodygyrojerkstdx" -0.243940592553192
2 "walkingdownstairs" "tbodygyrojerkstdy" -0.469396701106383
2 "walkingdownstairs" "tbodygyrojerkstdz" -0.218266318606383
2 "walkingdownstairs" "tbodyaccmagmean" 0.0899511204978723
2 "walkingdownstairs" "tbodyaccmagstd" 0.215586334889362
2 "walkingdownstairs" "tgravityaccmagmean" 0.0899511204978723
2 "walkingdownstairs" "tgravityaccmagstd" 0.215586334889362
2 "walkingdownstairs" "tbodyaccjerkmagmean" 0.00565516335106383
2 "walkingdownstairs" "tbodyaccjerkmagstd" 0.22961718512766
2 "walkingdownstairs" "tbodygyromagmean" -0.162188586930426
2 "walkingdownstairs" "tbodygyromagstd" -0.274844110531915
2 "walkingdownstairs" "tbodygyrojerkmagmean" -0.410872671489362
2 "walkingdownstairs" "tbodygyrojerkmagstd" -0.343187875404255
2 "walkingdownstairs" "fbodyaccmeanx" 0.112841160325532
2 "walkingdownstairs" "fbodyaccmeany" 0.278345041765957
2 "walkingdownstairs" "fbodyaccmeanz" -0.131290772
2 "walkingdownstairs" "fbodyaccstdx" 0.0161046198595745
2 "walkingdownstairs" "fbodyaccstdy" 0.171973972957447
2 "walkingdownstairs" "fbodyaccstdz" -0.162032894287234
2 "walkingdownstairs" "fbodyaccjerkmeanx" 0.138120681087234
2 "walkingdownstairs" "fbodyaccjerkmeany" 0.0962091607617021
2 "walkingdownstairs" "fbodyaccjerkmeanz" -0.271498721106383
2 "walkingdownstairs" "fbodyaccjerkstdx" 0.0499590624829787
2 "walkingdownstairs" "fbodyaccjerkstdy" 0.0808333491276596
2 "walkingdownstairs" "fbodyaccjerkstdz" -0.408227423191489
2 "walkingdownstairs" "fbodygyromeanx" -0.145775970406383
2 "walkingdownstairs" "fbodygyromeany" -0.361913824
2 "walkingdownstairs" "fbodygyromeanz" -0.0874944736085106
2 "walkingdownstairs" "fbodygyrostdx" -0.379436674361702
2 "walkingdownstairs" "fbodygyrostdy" -0.458732747446809
2 "walkingdownstairs" "fbodygyrostdz" -0.422987665106383
2 "walkingdownstairs" "fbodyaccmagmean" 0.293424826591489
2 "walkingdownstairs" "fbodyaccmagstd" -0.0214787881723404
2 "walkingdownstairs" "fbodybodyaccjerkmagmean" 0.222247409576596
2 "walkingdownstairs" "fbodybodyaccjerkmagstd" 0.227480732542553
2 "walkingdownstairs" "fbodybodygyromagmean" -0.320838543553191
2 "walkingdownstairs" "fbodybodygyromagstd" -0.372576755361702
2 "walkingdownstairs" "fbodybodygyrojerkmagmean" -0.380175306489362
2 "walkingdownstairs" "fbodybodygyrojerkmagstd" -0.343698985425532
2 "walkingupstairs" "tbodyaccmeanx" 0.247164790395833
2 "walkingupstairs" "tbodyaccmeany" -0.0214121132045833
2 "walkingupstairs" "tbodyaccmeanz" -0.152513899520833
2 "walkingupstairs" "tbodyaccstdx" -0.304376406458333
2 "walkingupstairs" "tbodyaccstdy" 0.108027279889583
2 "walkingupstairs" "tbodyaccstdz" -0.112121021220833
2 "walkingupstairs" "tgravityaccmeanx" 0.790717418541667
2 "walkingupstairs" "tgravityaccmeany" -0.416214890416667
2 "walkingupstairs" "tgravityaccmeanz" -0.195888238891667
2 "walkingupstairs" "tgravityaccstdx" -0.934407739791667
2 "walkingupstairs" "tgravityaccstdy" -0.92376745375
2 "walkingupstairs" "tgravityaccstdz" -0.878004056875
2 "walkingupstairs" "tbodyaccjerkmeanx" 0.0744507839572917
2 "walkingupstairs" "tbodyaccjerkmeany" -0.00970985514333333
2 "walkingupstairs" "tbodyaccjerkmeanz" 0.01948143925
2 "walkingupstairs" "tbodyaccjerkstdx" -0.276121886479167
2 "walkingupstairs" "tbodyaccjerkstdy" -0.185648954220833
2 "walkingupstairs" "tbodyaccjerkstdz" -0.5737463525
2 "walkingupstairs" "tbodygyromeanx" -0.0576912634583333
2 "walkingupstairs" "tbodygyromeany" -0.0320883097395833
2 "walkingupstairs" "tbodygyromeanz" 0.0688374021666667
2 "walkingupstairs" "tbodygyrostdx" -0.439253058958333
2 "walkingupstairs" "tbodygyrostdy" -0.466298336666667
2 "walkingupstairs" "tbodygyrostdz" -0.163995791679167
2 "walkingupstairs" "tbodygyrojerkmeanx" -0.0828858001333333
2 "walkingupstairs" "tbodygyrojerkmeany" -0.0424053708458333
2 "walkingupstairs" "tbodygyrojerkmeanz" -0.0445157481625
2 "walkingupstairs" "tbodygyrojerkstdx" -0.464854363125
2 "walkingupstairs" "tbodygyrojerkstdy" -0.645491337708333
2 "walkingupstairs" "tbodygyrojerkstdz" -0.467595961041667
2 "walkingupstairs" "tbodyaccmagmean" -0.107322679520833
2 "walkingupstairs" "tbodyaccmagstd" -0.205977045295833
2 "walkingupstairs" "tgravityaccmagmean" -0.107322679520833
2 "walkingupstairs" "tgravityaccmagstd" -0.205977045295833
2 "walkingupstairs" "tbodyaccjerkmagmean" -0.321268911041667
2 "walkingupstairs" "tbodyaccjerkmagstd" -0.21738939458125
2 "walkingupstairs" "tbodygyromagmean" -0.219713472958333
2 "walkingupstairs" "tbodygyromagstd" -0.377532167604167
2 "walkingupstairs" "tbodygyrojerkmagmean" -0.572816438541667
2 "walkingupstairs" "tbodygyrojerkmagstd" -0.597291719166667
2 "walkingupstairs" "fbodyaccmeanx" -0.266720933270833
2 "walkingupstairs" "fbodyaccmeany" 0.00992445881854167
2 "walkingupstairs" "fbodyaccmeanz" -0.281001986202083
2 "walkingupstairs" "fbodyaccstdx" -0.320582414375
2 "walkingupstairs" "fbodyaccstdy" 0.0848802791083333
2 "walkingupstairs" "fbodyaccstdz" -0.09454497643125
2 "walkingupstairs" "fbodyaccjerkmeanx" -0.258639439729167
2 "walkingupstairs" "fbodyaccjerkmeany" -0.1878421317125
2 "walkingupstairs" "fbodyaccjerkmeanz" -0.522728063333333
2 "walkingupstairs" "fbodyaccjerkstdx" -0.365415441458333
2 "walkingupstairs" "fbodyaccjerkstdy" -0.243554146666667
2 "walkingupstairs" "fbodyaccjerkstdz" -0.625090981458333
2 "walkingupstairs" "fbodygyromeanx" -0.331643577458333
2 "walkingupstairs" "fbodygyromeany" -0.488086123958333
2 "walkingupstairs" "fbodygyromeanz" -0.248601122
2 "walkingupstairs" "fbodygyrostdx" -0.476358845625
2 "walkingupstairs" "fbodygyrostdy" -0.459758488958333
2 "walkingupstairs" "fbodygyrostdz" -0.218072471479167
2 "walkingupstairs" "fbodyaccmagmean" -0.14531853915625
2 "walkingupstairs" "fbodyaccmagstd" -0.36672824375
2 "walkingupstairs" "fbodybodyaccjerkmagmean" -0.189511136902083
2 "walkingupstairs" "fbodybodyaccjerkmagstd" -0.2604238389625
2 "walkingupstairs" "fbodybodygyromagmean" -0.450612184791667
2 "walkingupstairs" "fbodybodygyromagstd" -0.438620401875
2 "walkingupstairs" "fbodybodygyrojerkmagmean" -0.60079849625
2 "walkingupstairs" "fbodybodygyrojerkmagstd" -0.621820202916667
3 "laying" "tbodyaccmeanx" 0.275516852741935
3 "laying" "tbodyaccmeany" -0.0189556785048387
3 "laying" "tbodyaccmeanz" -0.101300477506452
3 "laying" "tbodyaccstdx" -0.982776639193548
3 "laying" "tbodyaccstdy" -0.962057544516129
3 "laying" "tbodyaccstdz" -0.96369103483871
3 "laying" "tgravityaccmeanx" -0.241758478064516
3 "laying" "tgravityaccmeany" 0.837032099677419
3 "laying" "tgravityaccmeanz" 0.48870318516129
3 "laying" "tgravityaccstdx" -0.982512193064516
3 "laying" "tgravityaccstdy" -0.981202749677419
3 "laying" "tgravityaccstdz" -0.964807543870968
3 "laying" "tbodyaccjerkmeanx" 0.0769811125806452
3 "laying" "tbodyaccjerkmeany" 0.0138041011306452
3 "laying" "tbodyaccjerkmeanz" -0.00435625874355645
3 "laying" "tbodyaccjerkstdx" -0.98087931483871
3 "laying" "tbodyaccjerkstdy" -0.968710724677419
3 "laying" "tbodyaccjerkstdz" -0.982093162903226
3 "laying" "tbodygyromeanx" -0.0208170540330645
3 "laying" "tbodygyromeany" -0.0718507159435484
3 "laying" "tbodygyromeanz" 0.137999561112903
3 "laying" "tbodygyrostdx" -0.974545752096774
3 "laying" "tbodygyrostdy" -0.977272653709677
3 "laying" "tbodygyrostdz" -0.963505609032258
3 "laying" "tbodygyrojerkmeanx" -0.10004449883871
3 "laying" "tbodygyrojerkmeany" -0.0389771765322581
3 "laying" "tbodygyrojerkmeanz" -0.06873387
3 "laying" "tbodygyrojerkstdx" -0.980328645
3 "laying" "tbodygyrojerkstdy" -0.986762741935484
3 "laying" "tbodygyrojerkstdz" -0.983338279516129
3 "laying" "tbodyaccmagmean" -0.972791346129032
3 "laying" "tbodyaccmagstd" -0.964218176451613
3 "laying" "tgravityaccmagmean" -0.972791346129032
3 "laying" "tgravityaccmagstd" -0.964218176451613
3 "laying" "tbodyaccjerkmagmean" -0.979484593387097
3 "laying" "tbodyaccjerkmagstd" -0.976121297903226
3 "laying" "tbodygyromagmean" -0.951564751451613
3 "laying" "tbodygyromagstd" -0.954275110967742
3 "laying" "tbodygyrojerkmagmean" -0.98671362516129
3 "laying" "tbodygyrojerkmagstd" -0.983139255645161
3 "laying" "fbodyaccmeanx" -0.980665609032258
3 "laying" "fbodyaccmeany" -0.961169982903226
3 "laying" "fbodyaccmeanz" -0.968332141612903
3 "laying" "fbodyaccstdx" -0.983691129032258
3 "laying" "fbodyaccstdy" -0.964094604193548
3 "laying" "fbodyaccstdz" -0.96327908016129
3 "laying" "fbodyaccjerkmeanx" -0.980513202258064
3 "laying" "fbodyaccjerkmeany" -0.968752113709677
3 "laying" "fbodyaccjerkmeanz" -0.979122344354839
3 "laying" "fbodyaccjerkstdx" -0.983122615967742
3 "laying" "fbodyaccjerkstdy" -0.971044012741936
3 "laying" "fbodyaccjerkstdz" -0.983711904677419
3 "laying" "fbodygyromeanx" -0.970167262903226
3 "laying" "fbodygyromeany" -0.978099682258065
3 "laying" "fbodygyromeanz" -0.962341960806452
3 "laying" "fbodygyrostdx" -0.975986433709677
3 "laying" "fbodygyrostdy" -0.977032495483871
3 "laying" "fbodygyrostdz" -0.967256854193548
3 "laying" "fbodyaccmagmean" -0.96552427516129
3 "laying" "fbodyaccmagstd" -0.968350217419355
3 "laying" "fbodybodyaccjerkmagmean" -0.975949597903226
3 "laying" "fbodybodyaccjerkmagstd" -0.975305377903226
3 "laying" "fbodybodygyromagmean" -0.96458672483871
3 "laying" "fbodybodygyromagstd" -0.955441855806452
3 "laying" "fbodybodygyrojerkmagmean" -0.984278251290323
3 "laying" "fbodybodygyrojerkmagstd" -0.982568158064516
3 "sitting" "tbodyaccmeanx" 0.257197599134615
3 "sitting" "tbodyaccmeany" -0.00350299841730769
3 "sitting" "tbodyaccmeanz" -0.0983579203269231
3 "sitting" "tbodyaccstdx" -0.971010120961538
3 "sitting" "tbodyaccstdy" -0.856617812115385
3 "sitting" "tbodyaccstdz" -0.875110175384615
3 "sitting" "tgravityaccmeanx" 0.901098984615385
3 "sitting" "tgravityaccmeany" 0.127303379245962
3 "sitting" "tgravityaccmeanz" 0.139020582461538
3 "sitting" "tgravityaccstdx" -0.957324457884615
3 "sitting" "tgravityaccstdy" -0.903923008269231
